,Married,Age group,Education,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue
264,0.0,0.0,2.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
265,0.0,0.0,2.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
266,0.0,0.0,2.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
267,0.0,0.0,2.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
268,0.0,0.0,2.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
269,0.0,0.0,2.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
270,0.0,0.0,2.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
271,0.0,0.0,2.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
272,0.0,0.0,2.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
273,0.0,0.0,2.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
274,0.0,0.0,2.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
275,0.0,0.0,2.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
276,0.0,0.0,2.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
277,0.0,0.0,2.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
278,0.0,0.0,2.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
279,0.0,0.0,2.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
280,0.0,0.0,2.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
281,0.0,0.0,2.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
282,0.0,0.0,2.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
283,0.0,0.0,2.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
284,0.0,0.0,2.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
285,0.0,0.0,2.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
286,0.0,0.0,2.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
287,0.0,0.0,2.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
288,0.0,0.0,2.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
289,0.0,0.0,2.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
290,0.0,0.0,2.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
291,0.0,0.0,2.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
292,0.0,0.0,2.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
293,0.0,0.0,2.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
294,0.0,0.0,2.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
295,0.0,0.0,2.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
296,0.0,0.0,2.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
297,0.0,0.0,2.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
298,0.0,0.0,2.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
299,0.0,0.0,2.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
300,0.0,0.0,3.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
301,0.0,0.0,3.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
302,0.0,0.0,3.0,1193.0,121.0,0.0,0.0,6.0,1109.0,61.0,1.0,3.0
303,0.0,0.0,3.0,525.0,94.0,0.0,6.0,0.0,456.0,60.0,0.0,0.0
304,0.0,0.0,3.0,6186.0,681.0,0.0,0.0,2.0,5911.0,392.0,0.0,0.0
305,0.0,0.0,3.0,355.0,365.0,2.0,6.0,0.0,112.0,89.0,1.0,2.0
306,0.0,0.0,3.0,2685.0,2160.0,2.0,3.0,0.0,1127.0,520.0,0.0,0.0
307,0.0,0.0,3.0,1331.0,146.0,0.0,0.0,0.0,1168.0,89.0,1.0,7.0
308,0.0,0.0,3.0,2134.0,246.0,0.0,0.0,3.0,2007.0,99.0,1.0,3.0
309,0.0,0.0,3.0,2246.0,191.0,0.0,0.0,4.0,2145.0,123.0,0.0,0.0
310,0.0,0.0,3.0,2716.0,2201.0,1.0,1.0,0.0,1532.0,1007.0,0.0,0.0
311,0.0,0.0,3.0,177.0,36.0,0.0,6.0,0.0,145.0,19.0,1.0,1.0
312,0.0,0.0,3.0,1671.0,149.0,0.0,0.0,6.0,1574.0,89.0,0.0,0.0
313,0.0,0.0,3.0,2020.0,231.0,0.0,3.0,0.0,1911.0,149.0,0.0,0.0
314,0.0,0.0,3.0,385.0,341.0,1.0,6.0,0.0,239.0,110.0,0.0,0.0
315,0.0,0.0,3.0,1531.0,137.0,0.0,0.0,6.0,1415.0,62.0,1.0,13.0
316,0.0,0.0,3.0,1816.0,1722.0,2.0,4.0,0.0,318.0,756.0,2.0,5.0
317,0.0,0.0,3.0,2152.0,203.0,0.0,4.0,2.0,2049.0,143.0,0.0,0.0
318,0.0,0.0,3.0,417.0,435.0,2.0,6.0,0.0,208.0,160.0,0.0,0.0
319,0.0,0.0,3.0,188.0,171.0,1.0,6.0,0.0,80.0,47.0,1.0,2.0
320,0.0,0.0,3.0,351.0,79.0,0.0,6.0,0.0,292.0,23.0,1.0,12.0
321,0.0,0.0,3.0,1692.0,1554.0,1.0,2.0,0.0,612.0,299.0,1.0,3.0
322,0.0,0.0,3.0,497.0,677.0,4.0,6.0,0.0,148.0,205.0,0.0,0.0
323,0.0,0.0,3.0,9402.0,1517.0,0.0,3.0,3.0,9196.0,368.0,0.0,0.0
324,0.0,0.0,3.0,2232.0,271.0,0.0,0.0,6.0,2025.0,109.0,2.0,6.0
325,0.0,0.0,3.0,1899.0,224.0,0.0,0.0,2.0,1710.0,84.0,2.0,6.0
326,0.0,0.0,3.0,1915.0,269.0,0.0,3.0,3.0,1725.0,116.0,1.0,4.0
327,0.0,0.0,3.0,5777.0,751.0,0.0,0.0,3.0,5534.0,352.0,0.0,0.0
328,0.0,0.0,3.0,1317.0,129.0,0.0,0.0,0.0,1193.0,82.0,0.0,0.0
329,0.0,0.0,3.0,475.0,503.0,3.0,6.0,0.0,85.0,130.0,1.0,2.0
330,0.0,0.0,3.0,1911.0,1350.0,1.0,5.0,0.0,1000.0,330.0,0.0,0.0
331,0.0,0.0,3.0,60.0,1.0,0.0,6.0,0.0,60.0,1.0,1.0,27.0
332,0.0,0.0,3.0,9019.0,986.0,0.0,0.0,0.0,8175.0,476.0,1.0,4.0
333,0.0,0.0,3.0,14722.0,2600.0,0.0,0.0,6.0,13817.0,848.0,1.0,5.0
334,0.0,0.0,3.0,1101.0,138.0,0.0,0.0,0.0,961.0,70.0,1.0,3.0
335,0.0,0.0,3.0,9113.0,3438.0,1.0,2.0,0.0,8520.0,524.0,0.0,0.0
336,0.0,0.0,3.0,13694.0,1744.0,0.0,0.0,6.0,12990.0,630.0,0.0,0.0
337,0.0,0.0,3.0,1412.0,174.0,0.0,0.0,0.0,1233.0,67.0,2.0,6.0
338,0.0,0.0,3.0,2035.0,240.0,0.0,0.0,3.0,1862.0,80.0,1.0,11.0
339,0.0,0.0,3.0,1508.0,152.0,0.0,0.0,0.0,1350.0,67.0,1.0,12.0
340,0.0,0.0,3.0,7569.0,902.0,0.0,0.0,4.0,7349.0,400.0,0.0,0.0
341,0.0,0.0,3.0,416.0,144.0,1.0,6.0,0.0,315.0,52.0,2.0,5.0
342,0.0,0.0,3.0,2284.0,1827.0,2.0,4.0,0.0,1024.0,462.0,0.0,0.0
343,0.0,0.0,3.0,1929.0,221.0,0.0,0.0,1.0,1750.0,100.0,0.0,0.0
344,0.0,0.0,3.0,2082.0,332.0,0.0,1.0,0.0,1877.0,147.0,0.0,0.0
345,0.0,0.0,3.0,1743.0,264.0,0.0,0.0,3.0,1568.0,72.0,2.0,6.0
346,0.0,0.0,3.0,2048.0,239.0,0.0,0.0,4.0,1931.0,107.0,1.0,3.0
347,0.0,0.0,3.0,8875.0,1275.0,1.0,4.0,1.0,8767.0,358.0,0.0,0.0
348,0.0,0.0,3.0,1592.0,298.0,0.0,0.0,5.0,1396.0,131.0,0.0,0.0
349,0.0,0.0,3.0,2128.0,252.0,0.0,0.0,4.0,1960.0,92.0,1.0,9.0
350,0.0,0.0,3.0,2117.0,260.0,0.0,2.0,0.0,1946.0,144.0,0.0,0.0
351,0.0,0.0,3.0,1888.0,1480.0,2.0,4.0,0.0,545.0,362.0,1.0,2.0
352,0.0,0.0,3.0,2721.0,2531.0,3.0,4.0,0.0,963.0,577.0,0.0,0.0
353,0.0,0.0,3.0,228.0,301.0,2.0,6.0,0.0,58.0,67.0,2.0,4.0
354,0.0,0.0,3.0,1570.0,505.0,0.0,3.0,0.0,1178.0,127.0,1.0,4.0
355,0.0,0.0,3.0,135.0,209.0,5.0,6.0,0.0,23.0,23.0,1.0,1.0
356,0.0,0.0,3.0,1923.0,132.0,0.0,3.0,2.0,1838.0,102.0,0.0,0.0
357,0.0,0.0,3.0,1570.0,141.0,0.0,5.0,0.0,1474.0,79.0,0.0,0.0
358,0.0,0.0,3.0,2078.0,1479.0,2.0,2.0,3.0,967.0,495.0,1.0,3.0
359,0.0,0.0,3.0,1823.0,217.0,0.0,4.0,0.0,1690.0,137.0,0.0,0.0
360,0.0,0.0,3.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
361,0.0,0.0,3.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
362,0.0,0.0,3.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
363,0.0,0.0,3.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
364,0.0,0.0,3.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
365,0.0,0.0,3.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
366,0.0,0.0,3.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
367,0.0,0.0,3.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
368,0.0,0.0,3.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
369,0.0,0.0,3.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
370,0.0,0.0,3.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
371,0.0,0.0,3.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
372,0.0,0.0,3.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
373,0.0,0.0,3.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
374,0.0,0.0,3.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
375,0.0,0.0,3.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
376,0.0,0.0,3.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
377,0.0,0.0,3.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
378,0.0,0.0,3.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
379,0.0,0.0,3.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
380,0.0,0.0,3.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
381,0.0,0.0,3.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
382,0.0,0.0,3.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
383,0.0,0.0,3.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
384,0.0,0.0,3.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
385,0.0,0.0,3.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
386,0.0,0.0,3.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
387,0.0,0.0,3.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
388,0.0,0.0,3.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
389,0.0,0.0,3.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
390,0.0,0.0,3.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
391,0.0,0.0,3.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
392,0.0,0.0,3.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
393,0.0,0.0,3.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
394,0.0,0.0,3.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
395,0.0,0.0,3.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
396,0.0,0.0,3.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
397,0.0,0.0,3.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
398,0.0,0.0,3.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
399,0.0,0.0,3.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
400,0.0,1.0,0.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
401,0.0,1.0,0.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
402,0.0,1.0,0.0,1193.0,121.0,0.0,0.0,6.0,1109.0,61.0,1.0,3.0
403,0.0,1.0,0.0,525.0,94.0,0.0,6.0,0.0,456.0,60.0,0.0,0.0
404,0.0,1.0,0.0,6186.0,681.0,0.0,0.0,2.0,5911.0,392.0,0.0,0.0
405,0.0,1.0,0.0,355.0,365.0,2.0,6.0,0.0,112.0,89.0,1.0,2.0
406,0.0,1.0,0.0,2685.0,2160.0,2.0,3.0,0.0,1127.0,520.0,0.0,0.0
407,0.0,1.0,0.0,1331.0,146.0,0.0,0.0,0.0,1168.0,89.0,1.0,7.0
408,0.0,1.0,0.0,2134.0,246.0,0.0,0.0,3.0,2007.0,99.0,1.0,3.0
409,0.0,1.0,0.0,2246.0,191.0,0.0,0.0,4.0,2145.0,123.0,0.0,0.0
410,0.0,1.0,0.0,2716.0,2201.0,1.0,1.0,0.0,1532.0,1007.0,0.0,0.0
411,0.0,1.0,0.0,177.0,36.0,0.0,6.0,0.0,145.0,19.0,1.0,1.0
412,0.0,1.0,0.0,1671.0,149.0,0.0,0.0,6.0,1574.0,89.0,0.0,0.0
413,0.0,1.0,0.0,2020.0,231.0,0.0,3.0,0.0,1911.0,149.0,0.0,0.0
414,0.0,1.0,0.0,385.0,341.0,1.0,6.0,0.0,239.0,110.0,0.0,0.0
415,0.0,1.0,0.0,1531.0,137.0,0.0,0.0,6.0,1415.0,62.0,1.0,13.0
416,0.0,1.0,0.0,1816.0,1722.0,2.0,4.0,0.0,318.0,756.0,2.0,5.0
417,0.0,1.0,0.0,2152.0,203.0,0.0,4.0,2.0,2049.0,143.0,0.0,0.0
418,0.0,1.0,0.0,417.0,435.0,2.0,6.0,0.0,208.0,160.0,0.0,0.0
419,0.0,1.0,0.0,188.0,171.0,1.0,6.0,0.0,80.0,47.0,1.0,2.0
420,0.0,1.0,0.0,351.0,79.0,0.0,6.0,0.0,292.0,23.0,1.0,12.0
421,0.0,1.0,0.0,1692.0,1554.0,1.0,2.0,0.0,612.0,299.0,1.0,3.0
422,0.0,1.0,0.0,497.0,677.0,4.0,6.0,0.0,148.0,205.0,0.0,0.0
423,0.0,1.0,0.0,9402.0,1517.0,0.0,3.0,3.0,9196.0,368.0,0.0,0.0
424,0.0,1.0,0.0,2232.0,271.0,0.0,0.0,6.0,2025.0,109.0,2.0,6.0
425,0.0,1.0,0.0,1899.0,224.0,0.0,0.0,2.0,1710.0,84.0,2.0,6.0
426,0.0,1.0,0.0,1915.0,269.0,0.0,3.0,3.0,1725.0,116.0,1.0,4.0
427,0.0,1.0,0.0,5777.0,751.0,0.0,0.0,3.0,5534.0,352.0,0.0,0.0
428,0.0,1.0,0.0,1317.0,129.0,0.0,0.0,0.0,1193.0,82.0,0.0,0.0
429,0.0,1.0,0.0,475.0,503.0,3.0,6.0,0.0,85.0,130.0,1.0,2.0
430,0.0,1.0,0.0,1911.0,1350.0,1.0,5.0,0.0,1000.0,330.0,0.0,0.0
431,0.0,1.0,0.0,60.0,1.0,0.0,6.0,0.0,60.0,1.0,1.0,27.0
432,0.0,1.0,0.0,9019.0,986.0,0.0,0.0,0.0,8175.0,476.0,1.0,4.0
433,0.0,1.0,0.0,14722.0,2600.0,0.0,0.0,6.0,13817.0,848.0,1.0,5.0
434,0.0,1.0,0.0,1101.0,138.0,0.0,0.0,0.0,961.0,70.0,1.0,3.0
435,0.0,1.0,0.0,9113.0,3438.0,1.0,2.0,0.0,8520.0,524.0,0.0,0.0
436,0.0,1.0,0.0,13694.0,1744.0,0.0,0.0,6.0,12990.0,630.0,0.0,0.0
437,0.0,1.0,0.0,1412.0,174.0,0.0,0.0,0.0,1233.0,67.0,2.0,6.0
438,0.0,1.0,0.0,2035.0,240.0,0.0,0.0,3.0,1862.0,80.0,1.0,11.0
439,0.0,1.0,0.0,1508.0,152.0,0.0,0.0,0.0,1350.0,67.0,1.0,12.0
440,0.0,1.0,0.0,7569.0,902.0,0.0,0.0,4.0,7349.0,400.0,0.0,0.0
441,0.0,1.0,0.0,416.0,144.0,1.0,6.0,0.0,315.0,52.0,2.0,5.0
442,0.0,1.0,0.0,2284.0,1827.0,2.0,4.0,0.0,1024.0,462.0,0.0,0.0
443,0.0,1.0,0.0,1929.0,221.0,0.0,0.0,1.0,1750.0,100.0,0.0,0.0
444,0.0,1.0,0.0,2082.0,332.0,0.0,1.0,0.0,1877.0,147.0,0.0,0.0
445,0.0,1.0,0.0,1743.0,264.0,0.0,0.0,3.0,1568.0,72.0,2.0,6.0
446,0.0,1.0,0.0,2048.0,239.0,0.0,0.0,4.0,1931.0,107.0,1.0,3.0
447,0.0,1.0,0.0,8875.0,1275.0,1.0,4.0,1.0,8767.0,358.0,0.0,0.0
448,0.0,1.0,0.0,1592.0,298.0,0.0,0.0,5.0,1396.0,131.0,0.0,0.0
449,0.0,1.0,0.0,2128.0,252.0,0.0,0.0,4.0,1960.0,92.0,1.0,9.0
450,0.0,1.0,0.0,2117.0,260.0,0.0,2.0,0.0,1946.0,144.0,0.0,0.0
451,0.0,1.0,0.0,1888.0,1480.0,2.0,4.0,0.0,545.0,362.0,1.0,2.0
452,0.0,1.0,0.0,2721.0,2531.0,3.0,4.0,0.0,963.0,577.0,0.0,0.0
453,0.0,1.0,0.0,228.0,301.0,2.0,6.0,0.0,58.0,67.0,2.0,4.0
454,0.0,1.0,0.0,1570.0,505.0,0.0,3.0,0.0,1178.0,127.0,1.0,4.0
455,0.0,1.0,0.0,135.0,209.0,5.0,6.0,0.0,23.0,23.0,1.0,1.0
456,0.0,1.0,0.0,1923.0,132.0,0.0,3.0,2.0,1838.0,102.0,0.0,0.0
457,0.0,1.0,0.0,1570.0,141.0,0.0,5.0,0.0,1474.0,79.0,0.0,0.0
458,0.0,1.0,0.0,2078.0,1479.0,2.0,2.0,3.0,967.0,495.0,1.0,3.0
459,0.0,1.0,0.0,1823.0,217.0,0.0,4.0,0.0,1690.0,137.0,0.0,0.0
460,0.0,1.0,0.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
461,0.0,1.0,0.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
462,0.0,1.0,0.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
463,0.0,1.0,0.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
464,0.0,1.0,0.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
465,0.0,1.0,0.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
466,0.0,1.0,0.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
467,0.0,1.0,0.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
468,0.0,1.0,0.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
469,0.0,1.0,0.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
470,0.0,1.0,0.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
471,0.0,1.0,0.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
472,0.0,1.0,0.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
473,0.0,1.0,0.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
474,0.0,1.0,0.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
475,0.0,1.0,0.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
476,0.0,1.0,0.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
477,0.0,1.0,0.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
478,0.0,1.0,0.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
479,0.0,1.0,0.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
480,0.0,1.0,0.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
481,0.0,1.0,0.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
482,0.0,1.0,0.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
483,0.0,1.0,0.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
484,0.0,1.0,0.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
485,0.0,1.0,0.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
486,0.0,1.0,0.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
487,0.0,1.0,0.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
488,0.0,1.0,0.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
489,0.0,1.0,0.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
490,0.0,1.0,0.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
491,0.0,1.0,0.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
492,0.0,1.0,0.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
493,0.0,1.0,0.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
494,0.0,1.0,0.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
495,0.0,1.0,0.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
496,0.0,1.0,0.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
497,0.0,1.0,0.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
498,0.0,1.0,0.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
499,0.0,1.0,0.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
500,0.0,1.0,1.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
501,0.0,1.0,1.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
502,0.0,1.0,1.0,1193.0,121.0,0.0,0.0,6.0,1109.0,61.0,1.0,3.0
503,0.0,1.0,1.0,525.0,94.0,0.0,6.0,0.0,456.0,60.0,0.0,0.0
504,0.0,1.0,1.0,6186.0,681.0,0.0,0.0,2.0,5911.0,392.0,0.0,0.0
505,0.0,1.0,1.0,355.0,365.0,2.0,6.0,0.0,112.0,89.0,1.0,2.0
506,0.0,1.0,1.0,2685.0,2160.0,2.0,3.0,0.0,1127.0,520.0,0.0,0.0
507,0.0,1.0,1.0,1331.0,146.0,0.0,0.0,0.0,1168.0,89.0,1.0,7.0
508,0.0,1.0,1.0,2134.0,246.0,0.0,0.0,3.0,2007.0,99.0,1.0,3.0
509,0.0,1.0,1.0,2246.0,191.0,0.0,0.0,4.0,2145.0,123.0,0.0,0.0
510,0.0,1.0,1.0,2716.0,2201.0,1.0,1.0,0.0,1532.0,1007.0,0.0,0.0
511,0.0,1.0,1.0,177.0,36.0,0.0,6.0,0.0,145.0,19.0,1.0,1.0
512,0.0,1.0,1.0,1671.0,149.0,0.0,0.0,6.0,1574.0,89.0,0.0,0.0
513,0.0,1.0,1.0,2020.0,231.0,0.0,3.0,0.0,1911.0,149.0,0.0,0.0
514,0.0,1.0,1.0,385.0,341.0,1.0,6.0,0.0,239.0,110.0,0.0,0.0
515,0.0,1.0,1.0,1531.0,137.0,0.0,0.0,6.0,1415.0,62.0,1.0,13.0
516,0.0,1.0,1.0,1816.0,1722.0,2.0,4.0,0.0,318.0,756.0,2.0,5.0
517,0.0,1.0,1.0,2152.0,203.0,0.0,4.0,2.0,2049.0,143.0,0.0,0.0
518,0.0,1.0,1.0,417.0,435.0,2.0,6.0,0.0,208.0,160.0,0.0,0.0
519,0.0,1.0,1.0,188.0,171.0,1.0,6.0,0.0,80.0,47.0,1.0,2.0
520,0.0,1.0,1.0,351.0,79.0,0.0,6.0,0.0,292.0,23.0,1.0,12.0
521,0.0,1.0,1.0,1692.0,1554.0,1.0,2.0,0.0,612.0,299.0,1.0,3.0
522,0.0,1.0,1.0,497.0,677.0,4.0,6.0,0.0,148.0,205.0,0.0,0.0
523,0.0,1.0,1.0,9402.0,1517.0,0.0,3.0,3.0,9196.0,368.0,0.0,0.0
524,0.0,1.0,1.0,2232.0,271.0,0.0,0.0,6.0,2025.0,109.0,2.0,6.0
525,0.0,1.0,1.0,1899.0,224.0,0.0,0.0,2.0,1710.0,84.0,2.0,6.0
526,0.0,1.0,1.0,1915.0,269.0,0.0,3.0,3.0,1725.0,116.0,1.0,4.0
527,0.0,1.0,1.0,5777.0,751.0,0.0,0.0,3.0,5534.0,352.0,0.0,0.0
528,0.0,1.0,1.0,1317.0,129.0,0.0,0.0,0.0,1193.0,82.0,0.0,0.0
529,0.0,1.0,1.0,475.0,503.0,3.0,6.0,0.0,85.0,130.0,1.0,2.0
530,0.0,1.0,1.0,1911.0,1350.0,1.0,5.0,0.0,1000.0,330.0,0.0,0.0
